Date,Close
7/22/2020,79.519997
7/23/2020,79.110001
7/24/2020,78.510002
7/27/2020,79.419998
7/28/2020,80.839996
7/29/2020,82.650002
7/30/2020,82.230003
7/31/2020,82.059998
8/3/2020,80.989998
8/4/2020,82.010002
8/5/2020,81.699997
8/6/2020,81.709999
8/7/2020,82.82
8/10/2020,83.019997
8/11/2020,81.82
8/12/2020,82.610001
8/13/2020,81.669998
8/14/2020,81.68
8/17/2020,82.32
8/18/2020,81.93
8/19/2020,80.459999
8/20/2020,81.190002
8/21/2020,81.309998
8/24/2020,81.949997
8/25/2020,82.150002
8/26/2020,81.379997
8/27/2020,82.540001
8/28/2020,83.050003
8/31/2020,82.25
9/1/2020,82.339996
9/2/2020,83.839996
9/3/2020,82.800003
9/4/2020,82.419998
9/8/2020,81.389999
9/9/2020,82.129997
9/10/2020,81.029999
9/11/2020,80.580002
9/14/2020,82.739998
9/15/2020,83.699997
9/16/2020,84.150002
9/17/2020,82.57
9/18/2020,80.790001
9/21/2020,78.540001
9/22/2020,79.459999
9/23/2020,76.709999
9/24/2020,77.050003
9/25/2020,78.610001
9/28/2020,80.18
9/29/2020,79.580002
9/30/2020,79.839996
10/1/2020,81.379997
10/2/2020,82.68
10/5/2020,83.139999
10/6/2020,82.620003
10/7/2020,82.709999
10/8/2020,84.010002
10/9/2020,83.650002
10/12/2020,84.150002
10/13/2020,82.800003
10/14/2020,81.830002
10/15/2020,82.169998
10/16/2020,81.660004
10/19/2020,80.339996
10/20/2020,80.940002
10/21/2020,80.620003
10/22/2020,80.519997
10/23/2020,81.010002
10/26/2020,79.980003
10/27/2020,78.800003
10/28/2020,76.870003
10/29/2020,78.040001
10/30/2020,77.510002
11/2/2020,79.459999
11/3/2020,80.989998
11/4/2020,81.160004
11/5/2020,81.419998
11/6/2020,80.959999
11/9/2020,83.300003
11/10/2020,84.230003
11/11/2020,84.769997
11/12/2020,83.75
11/13/2020,85.940002
11/16/2020,86.639999
11/17/2020,86.709999
11/18/2020,85.150002
11/19/2020,85.32
11/20/2020,84.919998
11/23/2020,84.849998
11/24/2020,85.089996
11/25/2020,85.160004
11/27/2020,84.900002
11/30/2020,84.160004
12/1/2020,85.120003
12/2/2020,84.360001
12/3/2020,84.989998
12/4/2020,86.239998
12/7/2020,85.57
12/8/2020,85.150002
12/9/2020,84.5
12/10/2020,84.010002
12/11/2020,84.050003
12/14/2020,83.059998
12/15/2020,84.660004
12/16/2020,84.790001
12/17/2020,85.620003
12/18/2020,84.080002
12/21/2020,83.540001
12/22/2020,84.199997
12/23/2020,83.629997
12/24/2020,84.290001
12/28/2020,85.059998
12/29/2020,84.370003
12/30/2020,84.75
